image1,image2,ground_truth,prediction,correct,raw_response
cplfw_112x112/714.bmp,cplfw_112x112/715.bmp,0,0,True,NO
cplfw_112x112/716.bmp,cplfw_112x112/717.bmp,0,0,True,NO
cplfw_112x112/718.bmp,cplfw_112x112/719.bmp,0,0,True,NO
cplfw_112x112/720.bmp,cplfw_112x112/721.bmp,0,0,True,NO
cplfw_112x112/722.bmp,cplfw_112x112/723.bmp,0,0,True,NO
cplfw_112x112/724.bmp,cplfw_112x112/725.bmp,0,0,True,NO
cplfw_112x112/726.bmp,cplfw_112x112/727.bmp,0,0,True,NO
cplfw_112x112/728.bmp,cplfw_112x112/729.bmp,0,0,True,NO
cplfw_112x112/730.bmp,cplfw_112x112/731.bmp,0,0,True,NO
cplfw_112x112/732.bmp,cplfw_112x112/733.bmp,0,0,True,NO
cplfw_112x112/734.bmp,cplfw_112x112/735.bmp,0,0,True,NO
cplfw_112x112/736.bmp,cplfw_112x112/737.bmp,0,0,True,NO
cplfw_112x112/738.bmp,cplfw_112x112/739.bmp,0,0,True,NO
cplfw_112x112/740.bmp,cplfw_112x112/741.bmp,0,0,True,NO
cplfw_112x112/742.bmp,cplfw_112x112/743.bmp,0,0,True,NO
cplfw_112x112/744.bmp,cplfw_112x112/745.bmp,0,0,True,NO
cplfw_112x112/746.bmp,cplfw_112x112/747.bmp,0,0,True,NO
cplfw_112x112/748.bmp,cplfw_112x112/749.bmp,0,0,True,NO
cplfw_112x112/750.bmp,cplfw_112x112/751.bmp,0,0,True,NO
cplfw_112x112/752.bmp,cplfw_112x112/753.bmp,0,0,True,NO
cplfw_112x112/754.bmp,cplfw_112x112/755.bmp,0,0,True,NO
cplfw_112x112/756.bmp,cplfw_112x112/757.bmp,0,0,True,NO
cplfw_112x112/758.bmp,cplfw_112x112/759.bmp,0,0,True,NO
cplfw_112x112/760.bmp,cplfw_112x112/761.bmp,0,0,True,NO
cplfw_112x112/762.bmp,cplfw_112x112/763.bmp,0,0,True,NO
cplfw_112x112/764.bmp,cplfw_112x112/765.bmp,0,0,True,NO
cplfw_112x112/766.bmp,cplfw_112x112/767.bmp,0,1,False,YES
cplfw_112x112/768.bmp,cplfw_112x112/769.bmp,0,0,True,NO
cplfw_112x112/770.bmp,cplfw_112x112/771.bmp,0,0,True,NO
cplfw_112x112/772.bmp,cplfw_112x112/773.bmp,0,0,True,NO
cplfw_112x112/774.bmp,cplfw_112x112/775.bmp,0,0,True,NO
cplfw_112x112/776.bmp,cplfw_112x112/777.bmp,0,0,True,NO
cplfw_112x112/778.bmp,cplfw_112x112/779.bmp,0,0,True,NO
cplfw_112x112/780.bmp,cplfw_112x112/781.bmp,0,0,True,NO
cplfw_112x112/782.bmp,cplfw_112x112/783.bmp,0,0,True,NO
cplfw_112x112/784.bmp,cplfw_112x112/785.bmp,0,0,True,NO
cplfw_112x112/786.bmp,cplfw_112x112/787.bmp,0,0,True,NO
cplfw_112x112/788.bmp,cplfw_112x112/789.bmp,0,0,True,NO
cplfw_112x112/790.bmp,cplfw_112x112/791.bmp,0,0,True,NO
cplfw_112x112/792.bmp,cplfw_112x112/793.bmp,0,0,True,NO
cplfw_112x112/794.bmp,cplfw_112x112/795.bmp,0,0,True,NO
cplfw_112x112/796.bmp,cplfw_112x112/797.bmp,0,0,True,NO
cplfw_112x112/798.bmp,cplfw_112x112/799.bmp,0,0,True,NO
cplfw_112x112/800.bmp,cplfw_112x112/801.bmp,0,0,True,NO
cplfw_112x112/802.bmp,cplfw_112x112/803.bmp,0,0,True,NO
cplfw_112x112/804.bmp,cplfw_112x112/805.bmp,0,0,True,NO
cplfw_112x112/806.bmp,cplfw_112x112/807.bmp,0,0,True,NO
cplfw_112x112/808.bmp,cplfw_112x112/809.bmp,0,0,True,NO
cplfw_112x112/810.bmp,cplfw_112x112/811.bmp,0,0,True,NO
cplfw_112x112/812.bmp,cplfw_112x112/813.bmp,0,0,True,NO
cplfw_112x112/814.bmp,cplfw_112x112/815.bmp,0,0,True,NO
cplfw_112x112/816.bmp,cplfw_112x112/817.bmp,0,0,True,NO
cplfw_112x112/818.bmp,cplfw_112x112/819.bmp,0,0,True,NO
cplfw_112x112/820.bmp,cplfw_112x112/821.bmp,0,0,True,NO
cplfw_112x112/822.bmp,cplfw_112x112/823.bmp,0,0,True,NO
cplfw_112x112/824.bmp,cplfw_112x112/825.bmp,0,0,True,NO
cplfw_112x112/826.bmp,cplfw_112x112/827.bmp,0,0,True,NO
cplfw_112x112/828.bmp,cplfw_112x112/829.bmp,0,0,True,NO
cplfw_112x112/830.bmp,cplfw_112x112/831.bmp,0,0,True,NO
cplfw_112x112/832.bmp,cplfw_112x112/833.bmp,0,0,True,NO
cplfw_112x112/834.bmp,cplfw_112x112/835.bmp,0,0,True,NO
cplfw_112x112/836.bmp,cplfw_112x112/837.bmp,0,0,True,NO
cplfw_112x112/838.bmp,cplfw_112x112/839.bmp,0,0,True,NO
cplfw_112x112/840.bmp,cplfw_112x112/841.bmp,0,0,True,NO
cplfw_112x112/842.bmp,cplfw_112x112/843.bmp,0,0,True,NO
cplfw_112x112/844.bmp,cplfw_112x112/845.bmp,0,0,True,NO
cplfw_112x112/846.bmp,cplfw_112x112/847.bmp,0,0,True,NO
cplfw_112x112/848.bmp,cplfw_112x112/849.bmp,0,0,True,NO
cplfw_112x112/850.bmp,cplfw_112x112/851.bmp,0,0,True,NO
cplfw_112x112/852.bmp,cplfw_112x112/853.bmp,0,0,True,NO
cplfw_112x112/854.bmp,cplfw_112x112/855.bmp,0,0,True,NO
cplfw_112x112/856.bmp,cplfw_112x112/857.bmp,0,0,True,NO
cplfw_112x112/858.bmp,cplfw_112x112/859.bmp,0,0,True,NO
cplfw_112x112/860.bmp,cplfw_112x112/861.bmp,0,0,True,NO
cplfw_112x112/862.bmp,cplfw_112x112/863.bmp,0,0,True,NO
cplfw_112x112/864.bmp,cplfw_112x112/865.bmp,0,0,True,NO
cplfw_112x112/866.bmp,cplfw_112x112/867.bmp,0,0,True,NO
cplfw_112x112/868.bmp,cplfw_112x112/869.bmp,0,0,True,NO
cplfw_112x112/870.bmp,cplfw_112x112/871.bmp,0,0,True,NO
cplfw_112x112/872.bmp,cplfw_112x112/873.bmp,0,0,True,NO
cplfw_112x112/874.bmp,cplfw_112x112/875.bmp,0,0,True,NO
cplfw_112x112/876.bmp,cplfw_112x112/877.bmp,0,0,True,NO
cplfw_112x112/878.bmp,cplfw_112x112/879.bmp,0,0,True,NO
cplfw_112x112/880.bmp,cplfw_112x112/881.bmp,0,0,True,NO
cplfw_112x112/882.bmp,cplfw_112x112/883.bmp,0,0,True,NO
cplfw_112x112/884.bmp,cplfw_112x112/885.bmp,0,0,True,NO
cplfw_112x112/886.bmp,cplfw_112x112/887.bmp,0,0,True,NO
cplfw_112x112/888.bmp,cplfw_112x112/889.bmp,0,0,True,NO
cplfw_112x112/890.bmp,cplfw_112x112/891.bmp,0,0,True,NO
cplfw_112x112/892.bmp,cplfw_112x112/893.bmp,0,0,True,NO
cplfw_112x112/894.bmp,cplfw_112x112/895.bmp,0,0,True,NO
cplfw_112x112/896.bmp,cplfw_112x112/897.bmp,0,0,True,NO
cplfw_112x112/898.bmp,cplfw_112x112/899.bmp,0,0,True,NO
cplfw_112x112/900.bmp,cplfw_112x112/901.bmp,0,0,True,NO
cplfw_112x112/902.bmp,cplfw_112x112/903.bmp,0,0,True,NO
cplfw_112x112/904.bmp,cplfw_112x112/905.bmp,0,0,True,NO
cplfw_112x112/906.bmp,cplfw_112x112/907.bmp,0,0,True,NO
cplfw_112x112/908.bmp,cplfw_112x112/909.bmp,0,0,True,NO
cplfw_112x112/910.bmp,cplfw_112x112/911.bmp,0,1,False,YES
cplfw_112x112/912.bmp,cplfw_112x112/913.bmp,0,0,True,NO
cplfw_112x112/914.bmp,cplfw_112x112/915.bmp,0,0,True,NO
cplfw_112x112/916.bmp,cplfw_112x112/917.bmp,0,0,True,NO
cplfw_112x112/918.bmp,cplfw_112x112/919.bmp,0,0,True,NO
cplfw_112x112/920.bmp,cplfw_112x112/921.bmp,0,0,True,NO
cplfw_112x112/922.bmp,cplfw_112x112/923.bmp,0,0,True,NO
cplfw_112x112/924.bmp,cplfw_112x112/925.bmp,0,0,True,NO
cplfw_112x112/926.bmp,cplfw_112x112/927.bmp,0,0,True,NO
cplfw_112x112/928.bmp,cplfw_112x112/929.bmp,0,0,True,NO
cplfw_112x112/930.bmp,cplfw_112x112/931.bmp,0,0,True,NO
cplfw_112x112/932.bmp,cplfw_112x112/933.bmp,0,0,True,NO
cplfw_112x112/934.bmp,cplfw_112x112/935.bmp,0,0,True,NO
cplfw_112x112/936.bmp,cplfw_112x112/937.bmp,0,0,True,NO
cplfw_112x112/938.bmp,cplfw_112x112/939.bmp,0,0,True,NO
cplfw_112x112/940.bmp,cplfw_112x112/941.bmp,0,0,True,NO
cplfw_112x112/942.bmp,cplfw_112x112/943.bmp,0,0,True,NO
cplfw_112x112/944.bmp,cplfw_112x112/945.bmp,0,0,True,NO
cplfw_112x112/946.bmp,cplfw_112x112/947.bmp,0,0,True,NO
cplfw_112x112/948.bmp,cplfw_112x112/949.bmp,0,0,True,NO
cplfw_112x112/950.bmp,cplfw_112x112/951.bmp,0,0,True,NO
cplfw_112x112/952.bmp,cplfw_112x112/953.bmp,0,0,True,NO
cplfw_112x112/954.bmp,cplfw_112x112/955.bmp,0,0,True,NO
cplfw_112x112/956.bmp,cplfw_112x112/957.bmp,0,0,True,NO
cplfw_112x112/958.bmp,cplfw_112x112/959.bmp,0,0,True,NO
cplfw_112x112/960.bmp,cplfw_112x112/961.bmp,0,0,True,NO
cplfw_112x112/962.bmp,cplfw_112x112/963.bmp,0,0,True,NO
cplfw_112x112/964.bmp,cplfw_112x112/965.bmp,0,0,True,NO
cplfw_112x112/966.bmp,cplfw_112x112/967.bmp,0,0,True,NO
cplfw_112x112/968.bmp,cplfw_112x112/969.bmp,0,0,True,NO
cplfw_112x112/970.bmp,cplfw_112x112/971.bmp,0,0,True,NO
cplfw_112x112/972.bmp,cplfw_112x112/973.bmp,0,0,True,NO
cplfw_112x112/974.bmp,cplfw_112x112/975.bmp,0,0,True,NO
cplfw_112x112/976.bmp,cplfw_112x112/977.bmp,0,0,True,NO
cplfw_112x112/978.bmp,cplfw_112x112/979.bmp,0,0,True,NO
cplfw_112x112/980.bmp,cplfw_112x112/981.bmp,0,0,True,NO
cplfw_112x112/982.bmp,cplfw_112x112/983.bmp,0,0,True,NO
cplfw_112x112/984.bmp,cplfw_112x112/985.bmp,0,0,True,NO
cplfw_112x112/986.bmp,cplfw_112x112/987.bmp,0,0,True,NO
cplfw_112x112/988.bmp,cplfw_112x112/989.bmp,0,0,True,NO
cplfw_112x112/990.bmp,cplfw_112x112/991.bmp,0,0,True,NO
cplfw_112x112/992.bmp,cplfw_112x112/993.bmp,0,0,True,NO
cplfw_112x112/994.bmp,cplfw_112x112/995.bmp,0,0,True,NO
cplfw_112x112/996.bmp,cplfw_112x112/997.bmp,0,0,True,NO
cplfw_112x112/998.bmp,cplfw_112x112/999.bmp,0,0,True,NO
cplfw_112x112/1000.bmp,cplfw_112x112/1001.bmp,0,0,True,NO
cplfw_112x112/1002.bmp,cplfw_112x112/1003.bmp,0,0,True,NO
cplfw_112x112/1004.bmp,cplfw_112x112/1005.bmp,0,0,True,NO
cplfw_112x112/1006.bmp,cplfw_112x112/1007.bmp,0,0,True,NO
cplfw_112x112/1008.bmp,cplfw_112x112/1009.bmp,0,0,True,NO
cplfw_112x112/1010.bmp,cplfw_112x112/1011.bmp,0,0,True,NO
cplfw_112x112/1012.bmp,cplfw_112x112/1013.bmp,0,0,True,NO
cplfw_112x112/1014.bmp,cplfw_112x112/1015.bmp,0,0,True,NO
cplfw_112x112/1016.bmp,cplfw_112x112/1017.bmp,0,0,True,NO
cplfw_112x112/1018.bmp,cplfw_112x112/1019.bmp,0,0,True,NO
cplfw_112x112/1020.bmp,cplfw_112x112/1021.bmp,0,0,True,NO
cplfw_112x112/1022.bmp,cplfw_112x112/1023.bmp,0,0,True,NO
cplfw_112x112/1024.bmp,cplfw_112x112/1025.bmp,0,0,True,NO
cplfw_112x112/1026.bmp,cplfw_112x112/1027.bmp,0,0,True,NO
cplfw_112x112/1028.bmp,cplfw_112x112/1029.bmp,0,0,True,NO
cplfw_112x112/1030.bmp,cplfw_112x112/1031.bmp,0,0,True,NO
cplfw_112x112/1032.bmp,cplfw_112x112/1033.bmp,0,0,True,NO
cplfw_112x112/1034.bmp,cplfw_112x112/1035.bmp,0,0,True,NO
cplfw_112x112/1036.bmp,cplfw_112x112/1037.bmp,0,0,True,NO
cplfw_112x112/1038.bmp,cplfw_112x112/1039.bmp,0,0,True,NO
cplfw_112x112/1040.bmp,cplfw_112x112/1041.bmp,0,0,True,NO
cplfw_112x112/1042.bmp,cplfw_112x112/1043.bmp,0,0,True,NO
cplfw_112x112/1044.bmp,cplfw_112x112/1045.bmp,0,0,True,NO
cplfw_112x112/1046.bmp,cplfw_112x112/1047.bmp,0,0,True,NO
cplfw_112x112/1048.bmp,cplfw_112x112/1049.bmp,0,0,True,NO
cplfw_112x112/1050.bmp,cplfw_112x112/1051.bmp,0,0,True,NO
cplfw_112x112/1052.bmp,cplfw_112x112/1053.bmp,0,0,True,NO
cplfw_112x112/1054.bmp,cplfw_112x112/1055.bmp,0,0,True,NO
cplfw_112x112/1056.bmp,cplfw_112x112/1057.bmp,0,0,True,NO
cplfw_112x112/1058.bmp,cplfw_112x112/1059.bmp,0,0,True,NO
cplfw_112x112/1060.bmp,cplfw_112x112/1061.bmp,0,0,True,NO
cplfw_112x112/1062.bmp,cplfw_112x112/1063.bmp,0,0,True,NO
cplfw_112x112/1064.bmp,cplfw_112x112/1065.bmp,0,0,True,NO
cplfw_112x112/1066.bmp,cplfw_112x112/1067.bmp,0,0,True,NO
cplfw_112x112/1068.bmp,cplfw_112x112/1069.bmp,0,0,True,NO
cplfw_112x112/1070.bmp,cplfw_112x112/1071.bmp,0,0,True,NO
cplfw_112x112/1072.bmp,cplfw_112x112/1073.bmp,0,0,True,NO
cplfw_112x112/1074.bmp,cplfw_112x112/1075.bmp,0,0,True,NO
cplfw_112x112/1076.bmp,cplfw_112x112/1077.bmp,0,0,True,NO
cplfw_112x112/1078.bmp,cplfw_112x112/1079.bmp,0,0,True,NO
cplfw_112x112/1080.bmp,cplfw_112x112/1081.bmp,0,0,True,NO
cplfw_112x112/1082.bmp,cplfw_112x112/1083.bmp,0,0,True,NO
cplfw_112x112/1084.bmp,cplfw_112x112/1085.bmp,0,0,True,NO
cplfw_112x112/1086.bmp,cplfw_112x112/1087.bmp,0,0,True,NO
cplfw_112x112/1088.bmp,cplfw_112x112/1089.bmp,0,0,True,NO
cplfw_112x112/1090.bmp,cplfw_112x112/1091.bmp,0,0,True,NO
cplfw_112x112/1092.bmp,cplfw_112x112/1093.bmp,0,0,True,NO
cplfw_112x112/1094.bmp,cplfw_112x112/1095.bmp,0,0,True,NO
cplfw_112x112/1096.bmp,cplfw_112x112/1097.bmp,0,0,True,NO
cplfw_112x112/1098.bmp,cplfw_112x112/1099.bmp,0,0,True,NO
cplfw_112x112/1100.bmp,cplfw_112x112/1101.bmp,0,0,True,NO
cplfw_112x112/1102.bmp,cplfw_112x112/1103.bmp,0,0,True,NO
cplfw_112x112/1104.bmp,cplfw_112x112/1105.bmp,0,0,True,NO
cplfw_112x112/1106.bmp,cplfw_112x112/1107.bmp,0,0,True,NO
cplfw_112x112/1108.bmp,cplfw_112x112/1109.bmp,0,0,True,NO
cplfw_112x112/1110.bmp,cplfw_112x112/1111.bmp,0,0,True,NO
cplfw_112x112/1112.bmp,cplfw_112x112/1113.bmp,0,0,True,NO
cplfw_112x112/1114.bmp,cplfw_112x112/1115.bmp,0,0,True,NO
cplfw_112x112/1116.bmp,cplfw_112x112/1117.bmp,0,0,True,NO
cplfw_112x112/1118.bmp,cplfw_112x112/1119.bmp,0,0,True,NO
cplfw_112x112/1120.bmp,cplfw_112x112/1121.bmp,0,0,True,NO
cplfw_112x112/1122.bmp,cplfw_112x112/1123.bmp,0,0,True,NO
cplfw_112x112/1124.bmp,cplfw_112x112/1125.bmp,0,0,True,NO
cplfw_112x112/1126.bmp,cplfw_112x112/1127.bmp,0,0,True,NO
cplfw_112x112/1128.bmp,cplfw_112x112/1129.bmp,0,0,True,NO
cplfw_112x112/1130.bmp,cplfw_112x112/1131.bmp,0,0,True,NO
cplfw_112x112/1132.bmp,cplfw_112x112/1133.bmp,0,0,True,NO
cplfw_112x112/1134.bmp,cplfw_112x112/1135.bmp,0,0,True,NO
cplfw_112x112/1136.bmp,cplfw_112x112/1137.bmp,0,0,True,NO
cplfw_112x112/1138.bmp,cplfw_112x112/1139.bmp,0,0,True,NO
cplfw_112x112/1140.bmp,cplfw_112x112/1141.bmp,0,0,True,NO
cplfw_112x112/1142.bmp,cplfw_112x112/1143.bmp,0,0,True,NO
cplfw_112x112/1144.bmp,cplfw_112x112/1145.bmp,0,0,True,NO
cplfw_112x112/1146.bmp,cplfw_112x112/1147.bmp,0,0,True,NO
cplfw_112x112/1148.bmp,cplfw_112x112/1149.bmp,0,0,True,NO
cplfw_112x112/1150.bmp,cplfw_112x112/1151.bmp,0,0,True,NO
cplfw_112x112/1152.bmp,cplfw_112x112/1153.bmp,0,0,True,NO
cplfw_112x112/1154.bmp,cplfw_112x112/1155.bmp,0,0,True,NO
cplfw_112x112/1156.bmp,cplfw_112x112/1157.bmp,0,0,True,NO
cplfw_112x112/1158.bmp,cplfw_112x112/1159.bmp,0,0,True,NO
cplfw_112x112/1160.bmp,cplfw_112x112/1161.bmp,0,0,True,NO
cplfw_112x112/1162.bmp,cplfw_112x112/1163.bmp,0,0,True,NO
cplfw_112x112/1164.bmp,cplfw_112x112/1165.bmp,0,0,True,NO
cplfw_112x112/1166.bmp,cplfw_112x112/1167.bmp,0,0,True,NO
cplfw_112x112/1168.bmp,cplfw_112x112/1169.bmp,0,0,True,NO
cplfw_112x112/1170.bmp,cplfw_112x112/1171.bmp,0,0,True,NO
cplfw_112x112/1172.bmp,cplfw_112x112/1173.bmp,0,0,True,NO
cplfw_112x112/1174.bmp,cplfw_112x112/1175.bmp,0,0,True,NO
cplfw_112x112/1176.bmp,cplfw_112x112/1177.bmp,0,0,True,NO
cplfw_112x112/1178.bmp,cplfw_112x112/1179.bmp,0,0,True,NO
cplfw_112x112/1180.bmp,cplfw_112x112/1181.bmp,0,0,True,NO
cplfw_112x112/1182.bmp,cplfw_112x112/1183.bmp,0,0,True,NO
cplfw_112x112/1184.bmp,cplfw_112x112/1185.bmp,0,0,True,NO
cplfw_112x112/1186.bmp,cplfw_112x112/1187.bmp,0,0,True,NO
cplfw_112x112/1188.bmp,cplfw_112x112/1189.bmp,0,0,True,NO
cplfw_112x112/1190.bmp,cplfw_112x112/1191.bmp,0,0,True,NO
cplfw_112x112/1192.bmp,cplfw_112x112/1193.bmp,0,0,True,NO
cplfw_112x112/1194.bmp,cplfw_112x112/1195.bmp,0,0,True,NO
cplfw_112x112/1196.bmp,cplfw_112x112/1197.bmp,0,0,True,NO
cplfw_112x112/1198.bmp,cplfw_112x112/1199.bmp,0,0,True,NO
cplfw_112x112/1200.bmp,cplfw_112x112/1201.bmp,1,0,False,NO
cplfw_112x112/1202.bmp,cplfw_112x112/1203.bmp,1,0,False,NO
cplfw_112x112/1204.bmp,cplfw_112x112/1205.bmp,1,0,False,NO
cplfw_112x112/1206.bmp,cplfw_112x112/1207.bmp,1,0,False,NO
cplfw_112x112/1208.bmp,cplfw_112x112/1209.bmp,1,0,False,NO
cplfw_112x112/1210.bmp,cplfw_112x112/1211.bmp,1,0,False,NO
cplfw_112x112/1212.bmp,cplfw_112x112/1213.bmp,1,0,False,NO
cplfw_112x112/1214.bmp,cplfw_112x112/1215.bmp,1,0,False,NO
cplfw_112x112/1216.bmp,cplfw_112x112/1217.bmp,1,0,False,NO
cplfw_112x112/1218.bmp,cplfw_112x112/1219.bmp,1,0,False,NO
cplfw_112x112/1220.bmp,cplfw_112x112/1221.bmp,1,1,True,YES
cplfw_112x112/1222.bmp,cplfw_112x112/1223.bmp,1,0,False,NO
cplfw_112x112/1224.bmp,cplfw_112x112/1225.bmp,1,0,False,NO
cplfw_112x112/1226.bmp,cplfw_112x112/1227.bmp,1,0,False,NO
cplfw_112x112/1228.bmp,cplfw_112x112/1229.bmp,1,0,False,NO
cplfw_112x112/1230.bmp,cplfw_112x112/1231.bmp,1,1,True,YES
cplfw_112x112/1232.bmp,cplfw_112x112/1233.bmp,1,0,False,NO
cplfw_112x112/1234.bmp,cplfw_112x112/1235.bmp,1,0,False,NO
cplfw_112x112/1236.bmp,cplfw_112x112/1237.bmp,1,0,False,NO
cplfw_112x112/1238.bmp,cplfw_112x112/1239.bmp,1,0,False,NO
cplfw_112x112/1240.bmp,cplfw_112x112/1241.bmp,1,0,False,NO
cplfw_112x112/1242.bmp,cplfw_112x112/1243.bmp,1,0,False,NO
cplfw_112x112/1244.bmp,cplfw_112x112/1245.bmp,1,0,False,NO
cplfw_112x112/1246.bmp,cplfw_112x112/1247.bmp,1,0,False,NO
cplfw_112x112/1248.bmp,cplfw_112x112/1249.bmp,1,0,False,NO
cplfw_112x112/1250.bmp,cplfw_112x112/1251.bmp,1,0,False,NO
cplfw_112x112/1252.bmp,cplfw_112x112/1253.bmp,1,0,False,NO
cplfw_112x112/1254.bmp,cplfw_112x112/1255.bmp,1,0,False,NO
cplfw_112x112/1256.bmp,cplfw_112x112/1257.bmp,1,1,True,YES
cplfw_112x112/1258.bmp,cplfw_112x112/1259.bmp,1,0,False,NO
cplfw_112x112/1260.bmp,cplfw_112x112/1261.bmp,1,0,False,NO
cplfw_112x112/1262.bmp,cplfw_112x112/1263.bmp,1,0,False,NO
cplfw_112x112/1264.bmp,cplfw_112x112/1265.bmp,1,0,False,NO
cplfw_112x112/1266.bmp,cplfw_112x112/1267.bmp,1,0,False,NO
cplfw_112x112/1268.bmp,cplfw_112x112/1269.bmp,1,0,False,NO
cplfw_112x112/1270.bmp,cplfw_112x112/1271.bmp,1,0,False,NO
cplfw_112x112/1272.bmp,cplfw_112x112/1273.bmp,1,0,False,NO
cplfw_112x112/1274.bmp,cplfw_112x112/1275.bmp,1,0,False,NO
cplfw_112x112/1276.bmp,cplfw_112x112/1277.bmp,1,0,False,NO
cplfw_112x112/1278.bmp,cplfw_112x112/1279.bmp,1,0,False,NO
cplfw_112x112/1280.bmp,cplfw_112x112/1281.bmp,1,0,False,NO
cplfw_112x112/1282.bmp,cplfw_112x112/1283.bmp,1,1,True,YES
cplfw_112x112/1284.bmp,cplfw_112x112/1285.bmp,1,0,False,NO
cplfw_112x112/1286.bmp,cplfw_112x112/1287.bmp,1,0,False,NO
cplfw_112x112/1288.bmp,cplfw_112x112/1289.bmp,1,0,False,NO
cplfw_112x112/1290.bmp,cplfw_112x112/1291.bmp,1,0,False,NO
cplfw_112x112/1292.bmp,cplfw_112x112/1293.bmp,1,0,False,NO
cplfw_112x112/1294.bmp,cplfw_112x112/1295.bmp,1,0,False,NO
cplfw_112x112/1296.bmp,cplfw_112x112/1297.bmp,1,0,False,NO
cplfw_112x112/1298.bmp,cplfw_112x112/1299.bmp,1,0,False,NO
cplfw_112x112/1300.bmp,cplfw_112x112/1301.bmp,1,0,False,NO
cplfw_112x112/1302.bmp,cplfw_112x112/1303.bmp,1,0,False,NO
cplfw_112x112/1304.bmp,cplfw_112x112/1305.bmp,1,0,False,NO
cplfw_112x112/1306.bmp,cplfw_112x112/1307.bmp,1,0,False,NO
cplfw_112x112/1308.bmp,cplfw_112x112/1309.bmp,1,0,False,NO
cplfw_112x112/1310.bmp,cplfw_112x112/1311.bmp,1,0,False,NO
cplfw_112x112/1312.bmp,cplfw_112x112/1313.bmp,1,0,False,NO
cplfw_112x112/1314.bmp,cplfw_112x112/1315.bmp,1,0,False,NO
cplfw_112x112/1316.bmp,cplfw_112x112/1317.bmp,1,0,False,NO
cplfw_112x112/1318.bmp,cplfw_112x112/1319.bmp,1,1,True,YES
cplfw_112x112/1320.bmp,cplfw_112x112/1321.bmp,1,0,False,NO
cplfw_112x112/1322.bmp,cplfw_112x112/1323.bmp,1,0,False,NO
cplfw_112x112/1324.bmp,cplfw_112x112/1325.bmp,1,0,False,NO
cplfw_112x112/1326.bmp,cplfw_112x112/1327.bmp,1,0,False,NO
cplfw_112x112/1328.bmp,cplfw_112x112/1329.bmp,1,0,False,NO
cplfw_112x112/1330.bmp,cplfw_112x112/1331.bmp,1,0,False,NO
cplfw_112x112/1332.bmp,cplfw_112x112/1333.bmp,1,1,True,YES
cplfw_112x112/1334.bmp,cplfw_112x112/1335.bmp,1,1,True,YES
cplfw_112x112/1336.bmp,cplfw_112x112/1337.bmp,1,0,False,NO
cplfw_112x112/1338.bmp,cplfw_112x112/1339.bmp,1,0,False,NO
cplfw_112x112/1340.bmp,cplfw_112x112/1341.bmp,1,0,False,NO
cplfw_112x112/1342.bmp,cplfw_112x112/1343.bmp,1,0,False,NO
cplfw_112x112/1344.bmp,cplfw_112x112/1345.bmp,1,0,False,NO
cplfw_112x112/1346.bmp,cplfw_112x112/1347.bmp,1,0,False,NO
cplfw_112x112/1348.bmp,cplfw_112x112/1349.bmp,1,0,False,NO
cplfw_112x112/1350.bmp,cplfw_112x112/1351.bmp,1,0,False,NO
cplfw_112x112/1352.bmp,cplfw_112x112/1353.bmp,1,0,False,NO
cplfw_112x112/1354.bmp,cplfw_112x112/1355.bmp,1,0,False,NO
cplfw_112x112/1356.bmp,cplfw_112x112/1357.bmp,1,0,False,NO
cplfw_112x112/1358.bmp,cplfw_112x112/1359.bmp,1,1,True,YES
cplfw_112x112/1360.bmp,cplfw_112x112/1361.bmp,1,0,False,NO
cplfw_112x112/1362.bmp,cplfw_112x112/1363.bmp,1,1,True,YES
cplfw_112x112/1364.bmp,cplfw_112x112/1365.bmp,1,0,False,NO
cplfw_112x112/1366.bmp,cplfw_112x112/1367.bmp,1,0,False,NO
cplfw_112x112/1368.bmp,cplfw_112x112/1369.bmp,1,0,False,NO
cplfw_112x112/1370.bmp,cplfw_112x112/1371.bmp,1,0,False,NO
cplfw_112x112/1372.bmp,cplfw_112x112/1373.bmp,1,0,False,NO
cplfw_112x112/1374.bmp,cplfw_112x112/1375.bmp,1,0,False,NO
cplfw_112x112/1376.bmp,cplfw_112x112/1377.bmp,1,0,False,NO
cplfw_112x112/1378.bmp,cplfw_112x112/1379.bmp,1,0,False,NO
cplfw_112x112/1380.bmp,cplfw_112x112/1381.bmp,1,0,False,NO
cplfw_112x112/1382.bmp,cplfw_112x112/1383.bmp,1,0,False,NO
cplfw_112x112/1384.bmp,cplfw_112x112/1385.bmp,1,0,False,NO
cplfw_112x112/1386.bmp,cplfw_112x112/1387.bmp,1,0,False,NO
cplfw_112x112/1388.bmp,cplfw_112x112/1389.bmp,1,0,False,NO
cplfw_112x112/1390.bmp,cplfw_112x112/1391.bmp,1,0,False,NO
cplfw_112x112/1392.bmp,cplfw_112x112/1393.bmp,1,0,False,NO
cplfw_112x112/1394.bmp,cplfw_112x112/1395.bmp,1,1,True,YES
cplfw_112x112/1396.bmp,cplfw_112x112/1397.bmp,1,0,False,NO
cplfw_112x112/1398.bmp,cplfw_112x112/1399.bmp,1,0,False,NO
cplfw_112x112/1400.bmp,cplfw_112x112/1401.bmp,1,0,False,NO
cplfw_112x112/1402.bmp,cplfw_112x112/1403.bmp,1,0,False,NO
cplfw_112x112/1404.bmp,cplfw_112x112/1405.bmp,1,1,True,YES
cplfw_112x112/1406.bmp,cplfw_112x112/1407.bmp,1,0,False,NO
